ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
3518	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	492253	492364	495718	495802	489779	489881	497720	497780
3519	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	499254	499305	499832	499934	497720	497780	505117	505229
3520	"ENSG00000165802.22"	"NSMF"	chr9	-	137455238	137455307	137455628	137455634	137454390	137454443	137456410	137456486
3521	"ENSG00000234665.9"	"LERFS"	chr9	-	62859071	62859193	62866966	62867110	62856998	62858183	62869189	62869304
3522	"ENSG00000109586.12"	"GALNT7"	chr4	+	173297794	173297977	173298114	173298297	173295763	173295843	173302046	173302164
3523	"ENSG00000143469.19"	"SYT14"	chr1	+	209953054	209953259	209965892	209966013	209952708	209952756	210013632	210013797
3524	"ENSG00000234548.7"	"LINC02020"	chr3	+	186441844	186442081	186444905	186445249	186440981	186441179	186450407	186450696
3525	"ENSG00000234548.7"	"LINC02020"	chr3	+	186441844	186442081	186444905	186445953	186440981	186441179	186450407	186450696
3526	"ENSG00000234548.7"	"LINC02020"	chr3	+	186441844	186442081	186444905	186445953	186440981	186441121	186450407	186450696
3527	"ENSG00000074054.18"	"CLASP1"	chr2	-	121444938	121444962	121445448	121445496	121430072	121430177	121447336	121447507
3528	"ENSG00000111879.20"	"FAM184A"	chr6	-	118961760	118961963	118964666	118964771	118960768	118960863	118966834	118966952
3529	"ENSG00000111879.20"	"FAM184A"	chr6	-	118960768	118960863	118961760	118961963	118959829	118960184	118964666	118964771
3530	"ENSG00000162298.18"	"SYVN1"	chr11	-	65132247	65132351	65132731	65132780	65131469	65131596	65132921	65133074
3531	"ENSG00000240499.7"	"AC004594.1"	chr7	+	122331900	122332053	122338949	122338996	122328491	122328565	122354328	122354416
3532	"ENSG00000183826.18"	"BTBD9"	chr6	-	38402816	38402903	38504493	38504562	38344983	38345093	38577599	38577719
3533	"ENSG00000156170.13"	"NDUFAF6"	chr8	+	95036370	95036494	95040705	95040927	95035453	95035576	95041569	95041626
3534	"ENSG00000156170.13"	"NDUFAF6"	chr8	+	95036301	95036494	95040705	95040927	95035453	95035576	95041569	95041626
3535	"ENSG00000284800.1"	"AC235565.2"	chrX	-	102438552	102438674	102456806	102456914	102379993	102380089	102457672	102457812
3536	"ENSG00000126091.20"	"ST3GAL3"	chr1	+	43814890	43814933	43838218	43838311	43736262	43736380	43894382	43894477
3537	"ENSG00000126091.20"	"ST3GAL3"	chr1	+	43838218	43838311	43894382	43894477	43814890	43814933	43898234	43898298
3538	"ENSG00000126091.20"	"ST3GAL3"	chr1	+	43838218	43838311	43894382	43894477	43736262	43736380	43898234	43898298
3539	"ENSG00000126091.20"	"ST3GAL3"	chr1	+	43819113	43819236	43824730	43824892	43814890	43814933	43838218	43838311
3540	"ENSG00000126091.20"	"ST3GAL3"	chr1	+	43858134	43858308	43879334	43879507	43838218	43838311	43894382	43894477
3541	"ENSG00000137878.17"	"GCOM1"	chr15	+	57691898	57691972	57709184	57709358	57684401	57684674	57711983	57712188
3542	"ENSG00000137878.17"	"GCOM1"	chr15	+	57661449	57661533	57674967	57675068	57639439	57639545	57684401	57684674
3543	"ENSG00000137878.17"	"GCOM1"	chr15	+	57674967	57675068	57711983	57712188	57661449	57661533	57714535	57714745
3544	"ENSG00000137878.17"	"GCOM1"	chr15	+	57674967	57675068	57691898	57691972	57661449	57661533	57711983	57712188
3545	"ENSG00000137878.17"	"GCOM1"	chr15	+	57674967	57675068	57711983	57712188	57639439	57639545	57714535	57714745
3546	"ENSG00000144285.21"	"SCN1A"	chr2	-	166052851	166052943	166053038	166053130	166051718	166051988	166054637	166054766
3547	"ENSG00000205336.12"	"ADGRG1"	chr16	+	57621690	57621845	57641590	57641708	57620095	57620136	57650252	57650351
3548	"ENSG00000228309.7"	"LINC01350"	chr1	-	185565473	185565696	185568863	185568895	185562885	185563328	185626491	185626555
3549	"ENSG00000228309.7"	"LINC01350"	chr1	-	185565473	185565696	185622726	185622839	185563167	185563328	185626491	185626555
3550	"ENSG00000228309.7"	"LINC01350"	chr1	-	185565473	185565696	185585668	185585783	185563167	185563328	185626491	185626555
3551	"ENSG00000228309.7"	"LINC01350"	chr1	-	185568863	185568895	185622726	185622839	185565473	185565696	185626491	185626555
3552	"ENSG00000228309.7"	"LINC01350"	chr1	-	185568863	185568895	185622726	185622839	185563167	185563328	185626491	185626555
3553	"ENSG00000228309.7"	"LINC01350"	chr1	-	185568863	185568895	185585668	185585783	185563167	185563328	185626491	185626555
3554	"ENSG00000228309.7"	"LINC01350"	chr1	-	185585668	185585783	185622726	185622839	185563167	185563328	185626491	185626555
3555	"ENSG00000228309.7"	"LINC01350"	chr1	-	185621460	185621586	185622726	185622839	185607137	185607401	185626491	185626555
3556	"ENSG00000173083.15"	"HPSE"	chr4	-	83310721	83310890	83313113	83313287	83310030	83310078	83319343	83319469
3557	"ENSG00000119912.17"	"IDE"	chr10	-	92478644	92478789	92479276	92479421	92475883	92475994	92483254	92483337
3558	"ENSG00000151789.12"	"ZNF385D"	chr3	-	21664885	21665028	21849655	21849719	21564573	21564684	22168816	22169035
3559	"ENSG00000115165.10"	"CYTIP"	chr2	-	157443846	157444006	157464935	157465027	157434697	157434747	157487331	157487434
3560	"ENSG00000129103.18"	"SUMF2"	chr7	+	56074173	56074218	56076833	56076889	56072996	56073111	56078101	56078186
3561	"ENSG00000129103.18"	"SUMF2"	chr7	+	56074173	56074218	56074585	56074736	56072996	56073111	56076833	56076889
3562	"ENSG00000129103.18"	"SUMF2"	chr7	+	56072996	56073111	56076833	56076889	56068481	56068638	56078101	56078186
3563	"ENSG00000248307.6"	"LINC00616"	chr4	-	138095283	138095420	138098158	138098272	138090942	138091039	138123736	138123792
3564	"ENSG00000248307.6"	"LINC00616"	chr4	-	138095283	138095420	138097968	138098272	138090942	138091039	138123736	138123792
3565	"ENSG00000112245.12"	"PTP4A1"	chr6	+	63532336	63532530	63550299	63550493	63527818	63528084	63576435	63576985
3566	"ENSG00000112851.14"	"ERBIN"	chr5	+	66068876	66069020	66072168	66072291	66053405	66054951	66075023	66075230
3567	"ENSG00000182901.16"	"RGS7"	chr1	-	240800640	240800721	240801454	240801508	240775514	240776213	240802903	240802993
3568	"ENSG00000198231.13"	"DDX42"	chr17	+	63799479	63799523	63799588	63799625	63798037	63798099	63800467	63800617
3569	"ENSG00000115275.13"	"MOGS"	chr2	-	74463189	74463331	74463379	74463386	74461125	74463012	74464495	74464722
3570	"ENSG00000169764.15"	"UGP2"	chr2	+	63856787	63856882	63857549	63857718	63856305	63856433	63857828	63857936
3571	"ENSG00000169764.15"	"UGP2"	chr2	+	63842538	63842599	63854883	63854936	63840968	63841232	63856305	63856433
3572	"ENSG00000163738.18"	"MTHFD2L"	chr4	+	74143392	74143467	74160054	74160088	74125439	74125517	74174505	74174690
3573	"ENSG00000184465.16"	"WDR27"	chr6	-	169659085	169659207	169659450	169659518	169658275	169658358	169660662	169660766
3574	"ENSG00000184465.16"	"WDR27"	chr6	-	169670568	169670693	169670878	169670957	169667135	169668776	169672254	169672396
3575	"ENSG00000186567.13"	"CEACAM19"	chr19	+	44666957	44667321	44671303	44671436	44662277	44662398	44671745	44671986
3576	"ENSG00000177853.14"	"ZNF518A"	chr10	+	96151415	96151566	96155325	96155398	96133555	96133648	96155923	96156047
3577	"ENSG00000145349.17"	"CAMK2D"	chr4	-	113547643	113547716	113548656	113548729	113537340	113537443	113552030	113552096
3578	"ENSG00000145349.17"	"CAMK2D"	chr4	-	113502935	113502977	113508235	113508268	113500462	113500511	113509637	113509675
3579	"ENSG00000111906.18"	"HDDC2"	chr6	-	125292840	125292909	125298649	125298816	125277101	125277240	125300537	125300659
3580	"ENSG00000148985.20"	"PGAP2"	chr11	+	3811249	3811424	3823612	3823740	3808293	3808315	3823882	3824135
3581	"ENSG00000148985.20"	"PGAP2"	chr11	+	3811249	3811424	3822908	3822993	3808293	3808315	3823612	3823740
3582	"ENSG00000148985.20"	"PGAP2"	chr11	+	3811249	3811424	3823882	3824135	3808293	3808315	3824269	3824364
3583	"ENSG00000148985.20"	"PGAP2"	chr11	+	3822908	3822993	3823612	3823740	3808293	3808315	3823882	3824135
3584	"ENSG00000148985.20"	"PGAP2"	chr11	+	3817352	3817535	3822908	3822993	3811249	3811424	3823882	3824135
3585	"ENSG00000159873.10"	"CCDC117"	chr22	+	28773724	28773778	28780947	28781172	28772673	28773034	28783507	28783645
3586	"ENSG00000120251.20"	"GRIA2"	chr4	+	157361009	157361124	157361537	157361652	157359895	157360143	157362798	157363047
3587	"ENSG00000267712.6"	"LINC01539"	chr18	-	56090184	56090303	56095829	56096096	56087638	56087760	56102690	56102829
3588	"ENSG00000267712.6"	"LINC01539"	chr18	-	56090184	56090303	56096006	56096096	56085204	56085389	56102690	56102829
3589	"ENSG00000267712.6"	"LINC01539"	chr18	-	56090184	56090303	56095829	56096096	56085204	56085389	56102690	56102829
3590	"ENSG00000267712.6"	"LINC01539"	chr18	-	56087638	56087760	56090184	56090303	56085204	56085389	56095829	56096096
3591	"ENSG00000267712.6"	"LINC01539"	chr18	-	56087638	56087760	56102690	56102829	56085204	56085389	56105526	56105613
3592	"ENSG00000267712.6"	"LINC01539"	chr18	-	56087638	56087760	56096006	56096096	56085204	56085389	56102690	56102829
3593	"ENSG00000267712.6"	"LINC01539"	chr18	-	56087638	56087760	56095829	56096096	56085204	56085389	56102690	56102829
3594	"ENSG00000267712.6"	"LINC01539"	chr18	-	56087638	56087760	56090184	56090303	56085204	56085389	56102690	56102829
3595	"ENSG00000158019.20"	"BABAM2"	chr2	+	28310081	28310153	28327273	28327447	28298337	28298491	28338449	28338901
3596	"ENSG00000260477.8"	"LINC01584"	chr15	-	86109772	86109919	86110442	86110539	86107534	86107654	86116580	86116713
3597	"ENSG00000012048.23"	"BRCA1"	chr17	-	43110464	43110580	43112486	43112606	43106455	43106533	43115725	43115779
3598	"ENSG00000012048.23"	"BRCA1"	chr17	-	43119120	43119265	43121557	43121676	43115725	43115779	43124016	43124115
3599	"ENSG00000012048.23"	"BRCA1"	chr17	-	43106455	43106533	43115725	43115779	43104867	43104956	43124016	43124115
3600	"ENSG00000229999.6"	"AL022238.2"	chr22	-	40378169	40378263	40379351	40379466	40376263	40376515	40388144	40388217
3601	"ENSG00000235054.4"	"LINC01777"	chr1	+	4422875	4423187	4423347	4423448	4416311	4416548	4423993	4424687
3602	"ENSG00000120948.17"	"TARDBP"	chr1	+	11015523	11015646	11016122	11016254	11013715	11013965	11016843	11017007
3603	"ENSG00000111247.14"	"RAD51AP1"	chr12	+	4545218	4545312	4545781	4545832	4543762	4543904	4546308	4546418
3604	"ENSG00000150722.10"	"PPP1R1C"	chr2	+	181987838	181987899	182023821	182023913	181975218	181975264	182061441	182061479
3605	"ENSG00000248690.8"	"HAS2-AS1"	chr8	+	121862925	121863009	121888824	121888977	121707543	121707675	121903438	121903540
3606	"ENSG00000248690.8"	"HAS2-AS1"	chr8	+	121903438	121903540	121907643	121907710	121888824	121888977	121993597	121993876
3607	"ENSG00000151092.17"	"NGLY1"	chr3	-	25736003	25736149	25736308	25736400	25733871	25733982	25737333	25737455
3608	"ENSG00000151338.18"	"MIPOL1"	chr14	+	37369516	37369624	37396975	37397014	37308348	37308519	37422854	37422949
3609	"ENSG00000100461.18"	"RBM23"	chr14	-	22913723	22913821	22917027	22917166	22911327	22911403	22918998	22919149
3610	"ENSG00000100461.18"	"RBM23"	chr14	-	22913723	22913845	22917027	22917166	22911327	22911403	22918998	22919149
3611	"ENSG00000100461.18"	"RBM23"	chr14	-	22908332	22908380	22909482	22909595	22906194	22906368	22911327	22911403
3612	"ENSG00000100461.18"	"RBM23"	chr14	-	22911785	22911903	22913723	22913845	22911327	22911403	22918998	22919149
3613	"ENSG00000100461.18"	"RBM23"	chr14	-	22911785	22911903	22913723	22913821	22911327	22911403	22918998	22919149
3614	"ENSG00000100461.18"	"RBM23"	chr14	-	22911785	22911903	22917027	22917166	22911327	22911403	22918998	22919149
3615	"ENSG00000102290.22"	"PCDH11X"	chrX	+	92287966	92288002	92387734	92387933	92263113	92263143	92468298	92468322
3616	"ENSG00000161203.13"	"AP2M1"	chr3	+	184180644	184180650	184180841	184180844	184180168	184180251	184180848	184180984
3617	"ENSG00000161203.13"	"AP2M1"	chr3	+	184177542	184177611	184178217	184178223	184176950	184177067	184178856	184179122
3618	"ENSG00000205221.12"	"VIT"	chr2	+	36775001	36775067	36783339	36783402	36773790	36773847	36787128	36787276
3619	"ENSG00000205221.12"	"VIT"	chr2	+	36773790	36773847	36781726	36781771	36767093	36767285	36783339	36783402
3620	"ENSG00000029364.12"	"SLC39A9"	chr14	+	69442068	69442266	69453240	69453309	69424093	69424202	69454811	69454897
3621	"ENSG00000185760.15"	"KCNQ5"	chr6	+	73124485	73124512	73129792	73129849	73120482	73120577	73133420	73133641
3622	"ENSG00000265313.7"	"LINC01476"	chr17	-	59434416	59434521	59451973	59452103	59433653	59433765	59502978	59503094
3623	"ENSG00000229175.2"	"LINC00382"	chr13	+	79914715	79914860	79916533	79916622	79912336	79912502	79917571	79918036
3624	"ENSG00000158089.15"	"GALNT14"	chr2	-	30992837	30993007	31114742	31114827	30966203	30966302	31125153	31125253
3625	"ENSG00000158089.15"	"GALNT14"	chr2	-	31125153	31125253	31132629	31132712	30992837	30993007	31137957	31138055
3626	"ENSG00000158089.15"	"GALNT14"	chr2	-	31073062	31073175	31114742	31114827	30992837	30993007	31125153	31125253
3627	"ENSG00000225427.2"	"LINC00331"	chr13	-	78795974	78796099	78824743	78824856	78792160	78792302	78839939	78840050
3628	"ENSG00000225427.2"	"LINC00331"	chr13	-	78795974	78796099	78824743	78824856	78789516	78789584	78839939	78840051
3629	"ENSG00000225427.2"	"LINC00331"	chr13	-	78792160	78792302	78792353	78792492	78789516	78789584	78795974	78796099
3630	"ENSG00000232537.2"	"AC092810.3"	chr1	-	209153664	209153750	209161714	209161841	209151404	209151505	209176686	209176907
3631	"ENSG00000122882.11"	"ECD"	chr10	-	73152292	73152421	73154255	73154448	73148275	73148404	73156274	73156453
3632	"ENSG00000166435.15"	"XRRA1"	chr11	-	74851988	74852082	74906238	74906456	74851087	74851203	74907144	74907273
3633	"ENSG00000169241.19"	"SLC50A1"	chr1	+	155136827	155136951	155137560	155137722	155136298	155136376	155137978	155138098
3634	"ENSG00000063761.16"	"ADCK1"	chr14	+	77859075	77859279	77887090	77887249	77822434	77822518	77899099	77899258
3635	"ENSG00000225963.8"	"AC009950.1"	chr2	+	230172424	230172515	230172569	230172802	230172098	230172193	230173687	230173988
3636	"ENSG00000012660.14"	"ELOVL5"	chr6	-	53287861	53287942	53290400	53290535	53276178	53276256	53291775	53291963
3637	"ENSG00000187258.14"	"NPSR1"	chr7	+	34778461	34778565	34811769	34811863	34684551	34684684	34827400	34827602
3638	"ENSG00000004766.17"	"VPS50"	chr7	+	93240715	93240818	93246101	93246129	93239865	93239934	93252652	93252775
3639	"ENSG00000150967.18"	"ABCB9"	chr12	-	122940806	122940995	122944390	122944519	122940110	122940284	122946024	122946222
3640	"ENSG00000068745.15"	"IP6K2"	chr3	-	48708119	48708237	48711366	48711459	48695089	48695418	48717156	48717214
3641	"ENSG00000068745.15"	"IP6K2"	chr3	-	48711366	48711459	48715314	48715527	48695089	48695418	48717156	48717188
3642	"ENSG00000068745.15"	"IP6K2"	chr3	-	48711366	48711459	48715314	48715527	48695089	48695421	48717156	48717188
3643	"ENSG00000145819.18"	"ARHGAP26"	chr5	+	143207197	143207308	143207382	143207473	143147230	143147381	143213996	143214088
3644	"ENSG00000183023.18"	"SLC8A1"	chr2	-	40175260	40175281	40177751	40177855	40174824	40174842	40178386	40178493
3645	"ENSG00000049541.11"	"RFC2"	chr7	-	74246661	74246763	74249011	74249118	74243145	74243246	74249738	74249780
3646	"ENSG00000049541.11"	"RFC2"	chr7	-	74246661	74246763	74249011	74249220	74243145	74243246	74249738	74249780
3647	"ENSG00000072609.17"	"CHFR"	chr12	-	132848084	132848155	132848181	132848257	132847042	132847130	132848640	132848724
3648	"ENSG00000072609.17"	"CHFR"	chr12	-	132862332	132862425	132869618	132869834	132861466	132861634	132870723	132870783
3649	"ENSG00000072609.17"	"CHFR"	chr12	-	132862332	132862425	132869618	132869798	132861466	132861634	132870723	132870783
3650	"ENSG00000251629.7"	"LINC02241"	chr5	+	20670566	20670611	20705720	20705817	20660711	20660768	20736954	20737101
3651	"ENSG00000251629.7"	"LINC02241"	chr5	+	20699728	20699855	20705720	20705817	20660711	20660768	20736954	20737101
3652	"ENSG00000251629.7"	"LINC02241"	chr5	+	20814328	20814398	20852057	20852103	20807852	20807913	20895482	20895567
3653	"ENSG00000251629.7"	"LINC02241"	chr5	+	20814328	20814398	20838433	20838487	20807852	20807913	20895482	20895567
3654	"ENSG00000251629.7"	"LINC02241"	chr5	+	20814328	20814398	20895482	20895567	20807852	20807913	20932882	20932980
3655	"ENSG00000251629.7"	"LINC02241"	chr5	+	20705720	20705817	20736954	20737101	20660711	20660768	20807852	20807913
3656	"ENSG00000251629.7"	"LINC02241"	chr5	+	20705720	20705817	20736954	20737145	20660711	20660768	20807852	20807913
3657	"ENSG00000251629.7"	"LINC02241"	chr5	+	20749523	20749607	20807852	20807913	20736954	20737101	20895482	20895567
3658	"ENSG00000251629.7"	"LINC02241"	chr5	+	20736954	20737101	20807852	20807913	20660711	20660768	20895482	20895567
3659	"ENSG00000251629.7"	"LINC02241"	chr5	+	20736954	20737101	20807852	20807865	20660711	20660768	20895482	20895567
3660	"ENSG00000251629.7"	"LINC02241"	chr5	+	20807852	20807913	20895482	20895567	20660711	20660768	20932882	20932980
3661	"ENSG00000251629.7"	"LINC02241"	chr5	+	20807852	20807913	20895482	20895567	20736954	20737101	20932882	20932980
3662	"ENSG00000251629.7"	"LINC02241"	chr5	+	20807852	20807913	20895482	20895567	20749523	20749607	20932882	20932980
3663	"ENSG00000251629.7"	"LINC02241"	chr5	+	20838436	20838487	20852057	20852103	20814328	20814398	20895482	20895567
3664	"ENSG00000251629.7"	"LINC02241"	chr5	+	20838433	20838487	20852057	20852103	20807852	20807913	20895482	20895567
3665	"ENSG00000082126.18"	"MPP4"	chr2	-	201685918	201686050	201687290	201687371	201685063	201685145	201690201	201690279
3666	"ENSG00000185728.17"	"YTHDF3"	chr8	+	63172652	63172798	63173650	63173681	63169386	63169411	63175330	63175416
3667	"ENSG00000166411.14"	"IDH3A"	chr15	+	78150803	78150960	78154434	78154819	78149376	78149430	78155212	78155275
3668	"ENSG00000166411.14"	"IDH3A"	chr15	+	78157547	78157631	78160091	78160206	78155212	78155275	78161580	78161768
3669	"ENSG00000128656.14"	"CHN1"	chr2	-	174877839	174878128	174915057	174915171	174846879	174846957	174952163	174952202
3670	"ENSG00000128656.14"	"CHN1"	chr2	-	174846879	174846957	174877839	174878128	174824433	174824518	174915057	174915171
3671	"ENSG00000128656.14"	"CHN1"	chr2	-	174875787	174875865	174877839	174878128	174846879	174846957	174915057	174915171
3672	"ENSG00000128656.14"	"CHN1"	chr2	-	174945169	174945261	174951742	174951837	174944887	174944943	174952163	174952202
3673	"ENSG00000142002.17"	"DPP9"	chr19	-	4715528	4715726	4719202	4719324	4714080	4714337	4719850	4719941
3674	"ENSG00000140650.12"	"PMM2"	chr16	+	8806315	8806407	8811078	8811178	8801798	8801910	8811637	8811713
3675	"ENSG00000258710.8"	"LINC01193"	chr15	+	20979275	20979357	20981822	20981980	20979046	20979118	20990619	20990728
3676	"ENSG00000258710.8"	"LINC01193"	chr15	+	20942374	20942560	20942600	20942740	20940437	20940766	20990619	20990728
3677	"ENSG00000095485.18"	"CWF19L1"	chr10	-	100250109	100250178	100250247	100250332	100246794	100246935	100253420	100253539
3678	"ENSG00000173715.16"	"C11orf80"	chr11	+	66788159	66788269	66796280	66796364	66759042	66759096	66800640	66800696
3679	"ENSG00000174574.16"	"AKIRIN1"	chr1	+	38998170	38998311	39000971	39001106	38991287	38991600	39003346	39003418
3680	"ENSG00000157326.19"	"DHRS4"	chr14	+	23959901	23960003	23965761	23965832	23955034	23955212	23965931	23965983
3681	"ENSG00000114013.16"	"CD86"	chr3	+	122091600	122091650	122103511	122103847	122055365	122055503	122106197	122106500
3682	"ENSG00000196482.18"	"ESRRG"	chr1	-	216707358	216707486	216865060	216865178	216677075	216677491	216939581	216939673
3683	"ENSG00000196482.18"	"ESRRG"	chr1	-	216707358	216707486	216715073	216715249	216677075	216677491	216939581	216939673
3684	"ENSG00000196482.18"	"ESRRG"	chr1	-	216865060	216865178	216939581	216939673	216677075	216677491	217000252	217000724
3685	"ENSG00000196482.18"	"ESRRG"	chr1	-	216715073	216715249	216865060	216865178	216677075	216677491	216939581	216939673
3686	"ENSG00000196482.18"	"ESRRG"	chr1	-	216677075	216677491	216701424	216701509	216567987	216568098	216707358	216707486
3687	"ENSG00000166579.15"	"NDEL1"	chr17	+	8444623	8444742	8444953	8445040	8444259	8444357	8445710	8445864
3688	"ENSG00000168781.22"	"PPIP5K1"	chr15	-	43560412	43560595	43564102	43564165	43558794	43558932	43564866	43564992
3689	"ENSG00000186642.16"	"PDE2A"	chr11	-	72631077	72631139	72642253	72642326	72608661	72608751	72674136	72674422
3690	"ENSG00000196091.15"	"MYBPC1"	chr12	+	101682603	101682662	101684381	101684424	101680342	101680529	101685581	101685869
3691	"ENSG00000196091.15"	"MYBPC1"	chr12	+	101614495	101614531	101626871	101626910	101594970	101595095	101629433	101629544
3692	"ENSG00000196091.15"	"MYBPC1"	chr12	+	101614495	101614531	101617201	101617243	101594995	101595095	101629433	101629544
3693	"ENSG00000244754.8"	"N4BP2L2"	chr13	-	32537005	32537027	32538617	32538684	32527457	32527532	32538777	32538885
3694	"ENSG00000104814.13"	"MAP4K1"	chr19	-	38589177	38589275	38592449	38592497	38587640	38587817	38593281	38593337
3695	"ENSG00000101773.19"	"RBBP8"	chr18	+	23006362	23006432	23016827	23016924	23001585	23001729	23022128	23022270
3696	"ENSG00000249961.10"	"TERB1"	chr16	-	66796767	66796830	66800047	66800196	66790908	66791019	66800976	66801053
3697	"ENSG00000105197.11"	"TIMM50"	chr19	+	39482884	39482916	39485543	39485602	39481882	39482033	39485687	39485807
3698	"ENSG00000267470.6"	"ZNF571-AS1"	chr19	+	37566439	37566484	37567617	37567750	37566030	37566089	37569849	37569996
3699	"ENSG00000067191.16"	"CACNB1"	chr17	-	39185130	39185150	39185949	39186104	39184783	39184864	39186495	39186572
3700	"ENSG00000135100.17"	"HNF1A"	chr12	+	120993519	120993706	120994163	120994405	120988832	120989032	120996261	120996413
3701	"ENSG00000135100.17"	"HNF1A"	chr12	+	120988832	120989032	120993519	120993706	120978745	120979094	120994163	120994405
3702	"ENSG00000128708.13"	"HAT1"	chr2	+	171946707	171946783	171952880	171953001	171925536	171925641	171965337	171965517
3703	"ENSG00000175061.18"	"SNHG29"	chr17	+	16439326	16439414	16439659	16439703	16439037	16439060	16440184	16440253
3704	"ENSG00000175061.18"	"SNHG29"	chr17	+	16441073	16441130	16460892	16461245	16440184	16440253	16462832	16462941
3705	"ENSG00000111834.13"	"RSPH4A"	chr6	+	116627628	116628369	116629566	116629702	116622767	116623002	116630434	116630552
3706	"ENSG00000132970.14"	"WASF3"	chr13	+	26676548	26676724	26680034	26680201	26671871	26671989	26681053	26681320
3707	"ENSG00000169255.15"	"B3GALNT1"	chr3	-	161089943	161090062	161101138	161101233	161083882	161086788	161103426	161103517
3708	"ENSG00000105695.15"	"MAG"	chr19	+	35295385	35295454	35295454	35295510	35294234	35294290	35295612	35295981
3709	"ENSG00000010030.14"	"ETV7"	chr6	-	36375870	36376035	36385533	36385669	36373452	36373578	36387535	36387800
3710	"ENSG00000148180.19"	"GSN"	chr9	+	121282438	121282550	121300055	121300126	121281469	121281562	121301962	121302167
3711	"ENSG00000047617.15"	"ANO2"	chr12	-	5836777	5836780	5851956	5851959	5832451	5832603	5854042	5854141
3712	"ENSG00000128881.17"	"TTBK2"	chr15	-	42840359	42840433	42872610	42872696	42829937	42830078	42878548	42878684
3713	"ENSG00000103121.9"	"CMC2"	chr16	-	80991753	80991957	80996922	80997020	80981805	80981877	80997313	80997429
3714	"ENSG00000103121.9"	"CMC2"	chr16	-	80988539	80988596	80991753	80991957	80981805	80981877	80997313	80997429
3715	"ENSG00000103121.9"	"CMC2"	chr16	-	80988539	80988596	80996922	80997020	80981805	80981877	80997313	80997429
3716	"ENSG00000103121.9"	"CMC2"	chr16	-	80978241	80978415	80980769	80980879	80975801	80976179	80981805	80981877
3717	"ENSG00000108433.16"	"GOSR2"	chr17	+	46923508	46923632	46924260	46924468	46923171	46923221	46929519	46929584
3718	"ENSG00000140391.15"	"TSPAN3"	chr15	-	77055788	77055863	77056063	77056255	77054177	77054279	77070891	77071109
3719	"ENSG00000215483.11"	"LINC00598"	chr13	-	40466506	40466677	40469995	40470162	40460281	40460406	40473993	40474095
3720	"ENSG00000080947.15"	"CROCCP3"	chr1	-	16486425	16486661	16489684	16489791	16485568	16485665	16490617	16490783
3721	"ENSG00000100600.15"	"LGMN"	chr14	-	92741061	92741179	92741717	92741859	92732648	92732815	92748488	92748627
3722	"ENSG00000100600.15"	"LGMN"	chr14	-	92741061	92741179	92741704	92741859	92732648	92732815	92748488	92748627
3723	"ENSG00000100600.15"	"LGMN"	chr14	-	92733681	92733810	92741717	92741859	92732648	92732815	92748488	92748627
3724	"ENSG00000100600.15"	"LGMN"	chr14	-	92733681	92733810	92741704	92741859	92732648	92732815	92748488	92748627
3725	"ENSG00000258779.8"	"LINC01568"	chr16	+	73404397	73404533	73408186	73408393	73386813	73387254	73420092	73420230
3726	"ENSG00000258779.8"	"LINC01568"	chr16	+	73408186	73408393	73420092	73420230	73404397	73404533	73420656	73421396
3727	"ENSG00000233985.2"	"LINC01681"	chr1	+	170237747	170237954	170240229	170240322	170174366	170174706	170241064	170241285
3728	"ENSG00000242440.2"	"LINC02046"	chr3	+	148312110	148312252	148362197	148362301	148288934	148289043	148398678	148398776
3729	"ENSG00000242440.2"	"LINC02046"	chr3	+	148360131	148360177	148361079	148361150	148312110	148312252	148362197	148362633
3730	"ENSG00000185187.13"	"SIGIRR"	chr11	-	408694	408893	408893	409101	408072	408206	409867	410027
3731	"ENSG00000185187.13"	"SIGIRR"	chr11	-	408072	408206	408694	408893	407816	407957	409867	410027
3732	"ENSG00000058091.17"	"CDK14"	chr7	+	90608529	90608575	90666339	90666411	90604217	90604249	90726566	90726812
3733	"ENSG00000248538.8"	"AC022784.1"	chr8	+	9168110	9169177	9189347	9189586	9156770	9156847	9198923	9198991
3734	"ENSG00000248538.8"	"AC022784.1"	chr8	+	9389704	9389827	9391505	9391565	9363261	9363382	9392202	9392344
3735	"ENSG00000248538.8"	"AC022784.1"	chr8	+	9363261	9363382	9391505	9391565	9361365	9361423	9392202	9392344
3736	"ENSG00000248538.8"	"AC022784.1"	chr8	+	9189350	9189586	9193409	9194032	9189020	9189046	9198923	9198991
3737	"ENSG00000248538.8"	"AC022784.1"	chr8	+	9189347	9189586	9193409	9194032	9189020	9189046	9198923	9198991
3738	"ENSG00000266573.6"	"AC018697.1"	chr18	+	24726674	24726757	24766480	24766734	24725847	24726004	24935981	24936115
3739	"ENSG00000029153.14"	"ARNTL2"	chr12	+	27370128	27370230	27376345	27376387	27368261	27368412	27380246	27380404
3740	"ENSG00000053254.15"	"FOXN3"	chr14	-	89284427	89284522	89333113	89333259	89280949	89281014	89350671	89350808
3741	"ENSG00000224924.7"	"LINC00320"	chr21	-	20778642	20778762	20780810	20780907	20778417	20778547	20781348	20781474
