ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
33910	"ENSG00000179008.4"	"C14orf39"	chr14	-	60951747	60951804	60951598	60951655	60952662	60952814
33911	"ENSG00000088682.9"	"COQ9"	chr16	+	57490415	57490558	57486712	57486848	57492157	57492262
33912	"ENSG00000088682.9"	"COQ9"	chr16	+	57492157	57492262	57486712	57486848	57493476	57493632
33913	"ENSG00000088682.9"	"COQ9"	chr16	+	57490842	57490927	57490415	57490558	57492157	57492228
33914	"ENSG00000088682.9"	"COQ9"	chr16	+	57490415	57490538	57486712	57486848	57492157	57492262
33915	"ENSG00000243566.2"	"UPK3B"	chr7	+	76142400	76142480	76140973	76141199	76143263	76143393
33916	"ENSG00000183287.9"	"CCBE1"	chr18	-	57106908	57107048	57106774	57106810	57115214	57115335
33917	"ENSG00000129562.6"	"DAD1"	chr14	-	23043958	23044133	23033806	23034037	23057852	23058175
33918	"ENSG00000129562.6"	"DAD1"	chr14	-	23035988	23036065	23033806	23034037	23043958	23043989
33919	"ENSG00000160223.12"	"ICOSLG"	chr21	-	45656749	45657100	45655154	45655445	45658330	45658371
33920	"ENSG00000172794.15"	"RAB37"	chr17	+	72736906	72737017	72733409	72733504	72738392	72738434
33921	"ENSG00000172794.15"	"RAB37"	chr17	+	72736906	72737017	72733055	72733256	72738392	72738434
33922	"ENSG00000172794.15"	"RAB37"	chr17	+	72741146	72741223	72740979	72741068	72741444	72743473
33923	"ENSG00000126856.9"	"PRDM7"	chr16	-	90141758	90141882	90141323	90141431	90142249	90142333
33924	"ENSG00000126856.9"	"PRDM7"	chr16	-	90126748	90127031	90124187	90124942	90127859	90127927
33925	"ENSG00000165898.9"	"ISCA2"	chr14	+	74960977	74961093	74960752	74960855	74961528	74963809
33926	"ENSG00000135473.10"	"PAN2"	chr12	-	56712020	56712218	56710719	56711427	56712871	56712965
33927	"ENSG00000135473.10"	"PAN2"	chr12	-	56712871	56712965	56712020	56712218	56713091	56713271
33928	"ENSG00000135473.10"	"PAN2"	chr12	-	56726596	56726992	56722255	56722425	56727645	56727837
33929	"ENSG00000015520.10"	"NPC1L1"	chr7	-	44573337	44573452	44573029	44573157	44574045	44574228
33930	"ENSG00000015520.10"	"NPC1L1"	chr7	-	44558184	44558265	44556805	44556956	44560363	44560419
33931	"ENSG00000065665.16"	"SEC61A2"	chr10	+	12202928	12203120	12198905	12199066	12204211	12204288
33932	"ENSG00000065665.16"	"SEC61A2"	chr10	+	12178103	12178169	12175239	12175307	12185115	12185194
33933	"ENSG00000065665.16"	"SEC61A2"	chr10	+	12198905	12199066	12191850	12191960	12199906	12200104
33934	"ENSG00000065665.16"	"SEC61A2"	chr10	+	12197776	12197930	12191850	12191960	12198905	12199066
33935	"ENSG00000065665.16"	"SEC61A2"	chr10	+	12184431	12184564	12178103	12178169	12185115	12185194
33936	"ENSG00000065665.16"	"SEC61A2"	chr10	+	12191850	12191960	12191593	12191725	12198905	12199066
33937	"ENSG00000065665.16"	"SEC61A2"	chr10	+	12209751	12209892	12204211	12204288	12211256	12211960
33938	"ENSG00000065665.16"	"SEC61A2"	chr10	+	12199906	12200104	12198905	12199066	12202928	12203120
33939	"ENSG00000162813.13"	"BPNT1"	chr1	-	220246191	220246299	220242725	220242774	220247308	220247413
33940	"ENSG00000162813.13"	"BPNT1"	chr1	-	220253068	220253196	220247308	220247413	220263027	220263293
33941	"ENSG00000162813.13"	"BPNT1"	chr1	-	220253068	220253196	220247308	220247413	220262985	220263154
33942	"ENSG00000162813.13"	"BPNT1"	chr1	-	220239414	220239459	220236098	220236296	220240643	220240735
33943	"ENSG00000162813.13"	"BPNT1"	chr1	-	220240371	220240467	220236140	220236296	220240643	220240735
33944	"ENSG00000114113.2"	"RBP2"	chr3	-	139199339	139199434	139195228	139195352	139199533	139199565
33945	"ENSG00000164136.12"	"IL15"	chr4	+	142609974	142610188	142577338	142577460	142640518	142640629
33946	"ENSG00000164136.12"	"IL15"	chr4	+	142577338	142577460	142557754	142558377	142609974	142610188
33947	"ENSG00000164136.12"	"IL15"	chr4	+	142642211	142642330	142641621	142641719	142643076	142643161
33948	"ENSG00000174437.12"	"ATP2A2"	chr12	+	110760796	110760877	110734403	110734542	110764194	110764280
33949	"ENSG00000174437.12"	"ATP2A2"	chr12	+	110785197	110785258	110784005	110784126	110788096	110788178
33950	"ENSG00000080166.11"	"DCT"	chr13	-	95104860	95104916	95097972	95098015	95112344	95112480
33951	"ENSG00000188467.6"	"SLC24A5"	chr15	+	48414053	48414233	48413168	48413362	48426454	48426538
33952	"ENSG00000166169.12"	"POLL"	chr10	-	103345072	103345235	103344358	103344676	103345618	103345913
33953	"ENSG00000166169.12"	"POLL"	chr10	-	103346878	103346957	103345618	103345913	103347960	103348005
33954	"ENSG00000166169.12"	"POLL"	chr10	-	103344358	103344477	103343264	103343438	103344634	103344676
33955	"ENSG00000166169.12"	"POLL"	chr10	-	103347002	103347163	103345618	103345913	103347960	103347989
33956	"ENSG00000166169.12"	"POLL"	chr10	-	103345618	103345913	103343264	103343438	103347002	103347163
33957	"ENSG00000166169.12"	"POLL"	chr10	-	103345618	103345913	103344367	103344676	103347002	103347163
33958	"ENSG00000166169.12"	"POLL"	chr10	-	103344634	103344676	103343264	103343438	103347002	103347163
33959	"ENSG00000166169.12"	"POLL"	chr10	-	103347002	103347139	103345618	103345913	103347960	103347987
33960	"ENSG00000166169.12"	"POLL"	chr10	-	103344358	103344676	103343264	103343438	103345618	103345913
33961	"ENSG00000215915.5"	"ATAD3C"	chr1	+	1389724	1389880	1387744	1387814	1390839	1390899
33962	"ENSG00000188938.11"	"FAM120AOS"	chr9	-	96210650	96210771	96209205	96209979	96212760	96212881
33963	"ENSG00000124067.12"	"SLC12A4"	chr16	-	67988006	67988122	67986144	67986328	67988545	67988676
33964	"ENSG00000124067.12"	"SLC12A4"	chr16	-	67984556	67984963	67984221	67984396	67985042	67985207
33965	"ENSG00000124067.12"	"SLC12A4"	chr16	-	67997367	67997462	67995477	67995609	68002341	68002597
33966	"ENSG00000124067.12"	"SLC12A4"	chr16	-	67980340	67980536	67980073	67980243	67980839	67981008
33967	"ENSG00000124067.12"	"SLC12A4"	chr16	-	67996146	67997462	67995477	67995609	68002341	68002557
33968	"ENSG00000139926.11"	"FRMD6"	chr14	+	51958128	51958252	51955817	51956138	52037065	52037128
33969	"ENSG00000168026.12"	"TTC21A"	chr3	+	39153948	39154071	39152341	39152508	39156075	39156233
33970	"ENSG00000168026.12"	"TTC21A"	chr3	+	39151519	39151630	39150575	39150705	39152341	39152508
33971	"ENSG00000168026.12"	"TTC21A"	chr3	+	39151519	39151724	39150575	39150705	39152341	39152509
33972	"ENSG00000168026.12"	"TTC21A"	chr3	+	39152341	39152508	39150575	39150705	39156075	39156233
33973	"ENSG00000122707.7"	"RECK"	chr9	+	36056976	36057010	36052261	36052320	36058823	36058898
33974	"ENSG00000122707.7"	"RECK"	chr9	+	36066765	36066867	36065573	36065621	36080601	36080635
33975	"ENSG00000157766.11"	"ACAN"	chr15	+	89417072	89417255	89416111	89416256	89417635	89417712
33976	"ENSG00000157766.11"	"ACAN"	chr15	+	89417072	89417290	89416199	89416256	89417635	89418072
33977	"ENSG00000157766.11"	"ACAN"	chr15	+	89411446	89411560	89403556	89403670	89414612	89414721
33978	"ENSG00000157766.11"	"ACAN"	chr15	+	89403556	89403670	89402306	89402648	89414612	89414771
33979	"ENSG00000090013.5"	"BLVRB"	chr19	-	40957270	40957399	40953695	40953953	40964061	40964151
33980	"ENSG00000137161.12"	"CNPY3"	chr6	+	42902212	42902336	42896937	42897459	42903311	42903408
33981	"ENSG00000171700.9"	"RGS19"	chr20	-	62708209	62708307	62707877	62707999	62710646	62711164
33982	"ENSG00000174231.12"	"PRPF8"	chr17	-	1564904	1565084	1564564	1564700	1565199	1565447
33983	"ENSG00000174231.12"	"PRPF8"	chr17	-	1555274	1555331	1554956	1555082	1556835	1556977
33984	"ENSG00000174231.12"	"PRPF8"	chr17	-	1585422	1585587	1585113	1585332	1586826	1586995
33985	"ENSG00000123143.8"	"PKN1"	chr19	+	14545401	14545466	14544304	14544354	14551954	14552255
33986	"ENSG00000123143.8"	"PKN1"	chr19	+	14581913	14582238	14581593	14581663	14582392	14582674
33987	"ENSG00000178175.7"	"ZNF366"	chr5	-	71790049	71790120	71757156	71757337	71803077	71803193
33988	"ENSG00000178175.7"	"ZNF366"	chr5	-	71789413	71789487	71757131	71757337	71790049	71790120
33989	"ENSG00000237675.1"	"RP11-118H17.1"	chr10	+	127263593	127263708	127262939	127263118	127264448	127264570
33990	"ENSG00000237675.1"	"RP11-118H17.1"	chr10	+	127264823	127264921	127264448	127264570	127266779	127267014
33991	"ENSG00000164181.9"	"ELOVL7"	chr5	-	60095006	60095057	60083160	60083258	60139986	60140216
33992	"ENSG00000164181.9"	"ELOVL7"	chr5	-	60064472	60064517	60063649	60063730	60067729	60067920
33993	"ENSG00000164181.9"	"ELOVL7"	chr5	-	60098453	60098492	60095006	60095057	60139986	60140096
33994	"ENSG00000125510.11"	"OPRL1"	chr20	+	62723318	62723469	62711525	62711705	62724040	62724306
33995	"ENSG00000249669.3"	"MIR143HG"	chr5	+	148802748	148802872	148801043	148801164	148803652	148805957
33996	"ENSG00000249669.3"	"MIR143HG"	chr5	+	148795083	148795480	148786440	148786641	148801043	148801164
33997	"ENSG00000249669.3"	"MIR143HG"	chr5	+	148800043	148800107	148786440	148786641	148801043	148801189
33998	"ENSG00000261040.2"	"CTD-2319I12.1"	chr17	-	58163292	58163346	58162463	58162564	58165557	58165676
33999	"ENSG00000261040.2"	"CTD-2319I12.1"	chr17	-	58163292	58163487	58162463	58162564	58165557	58165618
34000	"ENSG00000261040.2"	"CTD-2319I12.1"	chr17	-	58163292	58163440	58162463	58162564	58165557	58165674
34001	"ENSG00000172785.14"	"CBWD1"	chr9	-	150508	150725	146101	146158	152033	152078
34002	"ENSG00000172785.14"	"CBWD1"	chr9	-	151304	151427	146101	146158	152033	152078
34003	"ENSG00000172785.14"	"CBWD1"	chr9	-	147834	148040	146101	146158	150641	150725
34004	"ENSG00000172785.14"	"CBWD1"	chr9	-	146101	146158	134978	135030	152033	152078
34005	"ENSG00000172785.14"	"CBWD1"	chr9	-	154708	154795	151744	152078	156480	156527
34006	"ENSG00000172785.14"	"CBWD1"	chr9	-	150641	150725	146113	146158	152033	152078
34007	"ENSG00000172785.14"	"CBWD1"	chr9	-	161566	161654	160000	160140	162431	162469
34008	"ENSG00000172785.14"	"CBWD1"	chr9	-	161566	161654	156480	156527	162431	162469
34009	"ENSG00000172785.14"	"CBWD1"	chr9	-	177722	177820	175697	175784	178815	179018
34010	"ENSG00000172785.14"	"CBWD1"	chr9	-	160000	160140	156480	156527	161566	161654
34011	"ENSG00000172785.14"	"CBWD1"	chr9	-	160000	160140	156480	156527	162431	162469
34012	"ENSG00000204248.6"	"COL11A2"	chr6	-	33151921	33152101	33148887	33148947	33154403	33154595
34013	"ENSG00000204248.6"	"COL11A2"	chr6	-	33151921	33152101	33148887	33148947	33152768	33152831
34014	"ENSG00000204248.6"	"COL11A2"	chr6	-	33151921	33152101	33148887	33148947	33153477	33153555
34015	"ENSG00000204248.6"	"COL11A2"	chr6	-	33152768	33152831	33151921	33152101	33153477	33153555
34016	"ENSG00000204248.6"	"COL11A2"	chr6	-	33152768	33152831	33151921	33152101	33154403	33154595
34017	"ENSG00000204248.6"	"COL11A2"	chr6	-	33152768	33152831	33148887	33148947	33153477	33153555
34018	"ENSG00000204248.6"	"COL11A2"	chr6	-	33152768	33152831	33148887	33148947	33154403	33154595
34019	"ENSG00000204248.6"	"COL11A2"	chr6	-	33153477	33153555	33152768	33152831	33154403	33154595
34020	"ENSG00000204248.6"	"COL11A2"	chr6	-	33153477	33153555	33148887	33148947	33154403	33154595
34021	"ENSG00000204248.6"	"COL11A2"	chr6	-	33153477	33153555	33151921	33152101	33154403	33154595
34022	"ENSG00000139116.13"	"KIF21A"	chr12	-	39727013	39727082	39726694	39726909	39730897	39731005
34023	"ENSG00000139116.13"	"KIF21A"	chr12	-	39724043	39724064	39720065	39720126	39724547	39724713
34024	"ENSG00000139116.13"	"KIF21A"	chr12	-	39716469	39716684	39713707	39713815	39719640	39719695
34025	"ENSG00000139116.13"	"KIF21A"	chr12	-	39709030	39709042	39705218	39705355	39709733	39709772
34026	"ENSG00000139116.13"	"KIF21A"	chr12	-	39711874	39712003	39705218	39705355	39713707	39713815
34027	"ENSG00000139116.13"	"KIF21A"	chr12	-	39711874	39712003	39709733	39709772	39713707	39713815
34028	"ENSG00000139116.13"	"KIF21A"	chr12	-	39715149	39716684	39713783	39713815	39719640	39719695
34029	"ENSG00000139116.13"	"KIF21A"	chr12	-	39740267	39740306	39735835	39735926	39745578	39745782
34030	"ENSG00000139116.13"	"KIF21A"	chr12	-	39709733	39709772	39705218	39705355	39711874	39712003
34031	"ENSG00000139116.13"	"KIF21A"	chr12	-	39709733	39709772	39705218	39705355	39713707	39713815
34032	"ENSG00000143322.15"	"ABL2"	chr1	-	179102446	179102509	179100445	179100616	179198375	179198736
34033	"ENSG00000143322.15"	"ABL2"	chr1	-	179102446	179102509	179100445	179100616	179112067	179112191
34034	"ENSG00000185761.6"	"ADAMTSL5"	chr19	-	1511623	1511726	1510843	1510916	1512961	1513018
34035	"ENSG00000185761.6"	"ADAMTSL5"	chr19	-	1511623	1511771	1510843	1510916	1512961	1513018
34036	"ENSG00000130559.14"	"CAMSAP1"	chr9	-	138754312	138754454	138742167	138742307	138758301	138758382
34037	"ENSG00000130559.14"	"CAMSAP1"	chr9	-	138757177	138757210	138754312	138754454	138758301	138758382
34038	"ENSG00000130559.14"	"CAMSAP1"	chr9	-	138707735	138707851	138706942	138707061	138709822	138709925
34039	"ENSG00000167863.7"	"ATP5H"	chr17	-	73035966	73036136	73035303	73035366	73038275	73038372
34040	"ENSG00000167863.7"	"ATP5H"	chr17	-	73036186	73036258	73035303	73035366	73038275	73038372
34041	"ENSG00000019144.12"	"PHLDB1"	chr11	+	118502875	118503013	118502629	118502770	118506110	118506266
34042	"ENSG00000019144.12"	"PHLDB1"	chr11	+	118505639	118505769	118502875	118503013	118506110	118506266
34043	"ENSG00000019144.12"	"PHLDB1"	chr11	+	118484008	118484165	118478329	118478414	118484530	118484611
34044	"ENSG00000019144.12"	"PHLDB1"	chr11	+	118515364	118515409	118514789	118514892	118516073	118516368
34045	"ENSG00000019144.12"	"PHLDB1"	chr11	+	118512971	118513112	118509879	118509969	118514517	118514658
34046	"ENSG00000019144.12"	"PHLDB1"	chr11	+	118526569	118526602	118526314	118526400	118527392	118528741
34047	"ENSG00000019144.12"	"PHLDB1"	chr11	+	118495507	118495561	118486755	118486926	118495649	118495775
34048	"ENSG00000164818.11"	"HEATR2"	chr7	+	769361	769484	766891	766952	780455	780580
34049	"ENSG00000164818.11"	"HEATR2"	chr7	+	769299	769484	766888	766952	780455	780580
34050	"ENSG00000234956.1"	"RP11-356I2.1"	chr6	-	138052348	138052382	138051306	138051734	138059845	138060120
34051	"ENSG00000249437.3"	"NAIP"	chr5	-	70267275	70267398	70266073	70266295	70269955	70270120
34052	"ENSG00000249437.3"	"NAIP"	chr5	-	70275695	70275863	70272732	70272885	70279601	70281713
34053	"ENSG00000249437.3"	"NAIP"	chr5	-	70307538	70307613	70307101	70307201	70308174	70308745
34054	"ENSG00000176601.7"	"MAP3K19"	chr2	-	135740749	135740901	135738285	135739088	135741245	135741395
34055	"ENSG00000176601.7"	"MAP3K19"	chr2	-	135741245	135741395	135738285	135739088	135749106	135749150
34056	"ENSG00000176601.7"	"MAP3K19"	chr2	-	135743369	135745823	135741245	135741395	135749106	135749150
34057	"ENSG00000176601.7"	"MAP3K19"	chr2	-	135787881	135788070	135779284	135779400	135797932	135798072
34058	"ENSG00000100726.10"	"TELO2"	chr16	+	1552645	1552762	1552313	1552405	1552931	1553003
34059	"ENSG00000162460.6"	"TMEM82"	chr1	+	16069329	16069402	16068916	16069142	16069514	16069689
34060	"ENSG00000165140.5"	"FBP1"	chr9	-	97401422	97401616	97382610	97382773	97402325	97402531
34061	"ENSG00000166278.10"	"C2"	chr6	+	31901643	31901742	31901386	31901560	31903699	31903838
34062	"ENSG00000166278.10"	"C2"	chr6	+	31903699	31903838	31901643	31901742	31905095	31905236
34063	"ENSG00000166278.10"	"C2"	chr6	+	31896508	31896694	31895731	31895941	31901386	31901560
34064	"ENSG00000166278.10"	"C2"	chr6	+	31895731	31895941	31895430	31895575	31901386	31901560
34065	"ENSG00000166278.10"	"C2"	chr6	+	31912756	31912806	31912503	31912630	31912954	31913448
34066	"ENSG00000166278.10"	"C2"	chr6	+	31901942	31902076	31901643	31901742	31903699	31903838
34067	"ENSG00000012779.6"	"ALOX5"	chr10	+	45939563	45939734	45939175	45939276	45940955	45941561
34068	"ENSG00000204628.7"	"GNB2L1"	chr5	-	180667215	180667327	180666322	180666582	180668491	180668639
34069	"ENSG00000204628.7"	"GNB2L1"	chr5	-	180665098	180665239	180663936	180664042	180666066	180666177
34070	"ENSG00000204628.7"	"GNB2L1"	chr5	-	180668491	180668639	180666486	180666582	180669169	180669345
34071	"ENSG00000204628.7"	"GNB2L1"	chr5	-	180667215	180667345	180666486	180666582	180668491	180668563
34072	"ENSG00000204628.7"	"GNB2L1"	chr5	-	180670253	180670405	180669249	180669345	180670691	180670904
34073	"ENSG00000204628.7"	"GNB2L1"	chr5	-	180670285	180670405	180669173	180669345	180670691	180670904
34074	"ENSG00000204628.7"	"GNB2L1"	chr5	-	180668491	180668563	180666486	180666582	180669169	180669345
34075	"ENSG00000204628.7"	"GNB2L1"	chr5	-	180664608	180664719	180663927	180664042	180665098	180665663
34076	"ENSG00000204628.7"	"GNB2L1"	chr5	-	180664224	180664319	180663928	180664042	180664608	180664719
34077	"ENSG00000204628.7"	"GNB2L1"	chr5	-	180666066	180666177	180665169	180665239	180666486	180666582
34078	"ENSG00000145901.10"	"TNIP1"	chr5	-	150459884	150459920	150444520	150444692	150460440	150460595
34079	"ENSG00000145901.10"	"TNIP1"	chr5	-	150413168	150413360	150411847	150411944	150414562	150414628
34080	"ENSG00000145901.10"	"TNIP1"	chr5	-	150444520	150444692	150443173	150443308	150460440	150460635
34081	"ENSG00000145901.10"	"TNIP1"	chr5	-	150444520	150444692	150443173	150443308	150466645	150466719
34082	"ENSG00000145901.10"	"TNIP1"	chr5	-	150413040	150413140	150411847	150411944	150414562	150414628
34083	"ENSG00000145901.10"	"TNIP1"	chr5	-	150444520	150444688	150443173	150443308	150460440	150460997
34084	"ENSG00000145901.10"	"TNIP1"	chr5	-	150411847	150411944	150409505	150410308	150414562	150414628
34085	"ENSG00000119402.12"	"FBXW2"	chr9	-	123540628	123540823	123538370	123538504	123550046	123550464
34086	"ENSG00000151883.12"	"PARP8"	chr5	+	50084356	50084423	50074393	50074484	50090040	50090166
34087	"ENSG00000151883.12"	"PARP8"	chr5	+	50055476	50055566	50045984	50046022	50057654	50057732
34088	"ENSG00000151883.12"	"PARP8"	chr5	+	49963904	49963959	49962918	49963020	50045984	50046022
34089	"ENSG00000151883.12"	"PARP8"	chr5	+	50056125	50056196	50055476	50055566	50057654	50057734
34090	"ENSG00000151883.12"	"PARP8"	chr5	+	50117046	50117172	50111265	50111358	50118168	50118234
34091	"ENSG00000151883.12"	"PARP8"	chr5	+	50052952	50053049	50045984	50046022	50055476	50055566
34092	"ENSG00000151883.12"	"PARP8"	chr5	+	50045984	50046022	49963717	49963959	50055476	50055566
34093	"ENSG00000135220.6"	"UGT2A3"	chr4	-	69808999	69809096	69798345	69798477	69811023	69811172
34094	"ENSG00000118420.12"	"UBE3D"	chr6	-	83741960	83742029	83733687	83733757	83748134	83748204
34095	"ENSG00000118420.12"	"UBE3D"	chr6	-	83759427	83759491	83754146	83754378	83763866	83763957
34096	"ENSG00000118420.12"	"UBE3D"	chr6	-	83772871	83772964	83767544	83767741	83775360	83775542
34097	"ENSG00000135940.2"	"COX5B"	chr2	+	98262979	98263129	98262559	98262652	98263529	98263603
34098	"ENSG00000178053.13"	"MLF1"	chr3	+	158311170	158311210	158310222	158310370	158314650	158314734
34099	"ENSG00000178053.13"	"MLF1"	chr3	+	158306648	158306713	158288982	158289136	158310222	158310370
34100	"ENSG00000178053.13"	"MLF1"	chr3	+	158291086	158291222	158288998	158289136	158310222	158310370
34101	"ENSG00000178053.13"	"MLF1"	chr3	+	158310222	158310370	158289049	158289136	158314650	158314734
34102	"ENSG00000178053.13"	"MLF1"	chr3	+	158310222	158310370	158288982	158289180	158314650	158314734
34103	"ENSG00000178053.13"	"MLF1"	chr3	+	158306640	158306713	158288982	158289180	158310222	158310370
34104	"ENSG00000178053.13"	"MLF1"	chr3	+	158306640	158306713	158289049	158289136	158310222	158310370
34105	"ENSG00000178053.13"	"MLF1"	chr3	+	158300444	158300718	158289048	158289136	158310222	158310370
34106	"ENSG00000178053.13"	"MLF1"	chr3	+	158311170	158311215	158310222	158310370	158314650	158314734
34107	"ENSG00000178053.13"	"MLF1"	chr3	+	158315868	158315997	158314650	158314734	158317802	158317962
34108	"ENSG00000242372.2"	"EIF6"	chr20	-	33871978	33872064	33867876	33867921	33872183	33872505
34109	"ENSG00000242372.2"	"EIF6"	chr20	-	33868456	33868632	33867744	33867921	33871978	33872295
34110	"ENSG00000130811.6"	"EIF3G"	chr19	-	10229115	10229233	10227759	10227864	10229343	10229403
34111	"ENSG00000130811.6"	"EIF3G"	chr19	-	10227759	10227864	10227475	10227665	10229343	10229403
34112	"ENSG00000174669.7"	"SLC29A2"	chr11	-	66133901	66134035	66133596	66133702	66134934	66135019
34113	"ENSG00000170632.9"	"ARMC10"	chr7	+	102724476	102724509	102724128	102724277	102727076	102727211
34114	"ENSG00000170632.9"	"ARMC10"	chr7	+	102732923	102733100	102727076	102727211	102738745	102740196
34115	"ENSG00000170632.9"	"ARMC10"	chr7	+	102732923	102733100	102727076	102727211	102737723	102737795
34116	"ENSG00000170632.9"	"ARMC10"	chr7	+	102727315	102727384	102727076	102727211	102737723	102737795
34117	"ENSG00000170632.9"	"ARMC10"	chr7	+	102737723	102737795	102727076	102727211	102738745	102740205
34118	"ENSG00000170632.9"	"ARMC10"	chr7	+	102737723	102737795	102732923	102733100	102738745	102740205
34119	"ENSG00000170632.9"	"ARMC10"	chr7	+	102716223	102716328	102715327	102715858	102724128	102724277
34120	"ENSG00000198039.7"	"ZNF273"	chr7	+	64377407	64377496	64363665	64363797	64377958	64378085
34121	"ENSG00000198822.6"	"GRM3"	chr7	+	86415576	86416432	86273951	86274188	86468154	86469221
34122	"ENSG00000198822.6"	"GRM3"	chr7	+	86394321	86394929	86274157	86274188	86415576	86416432
34123	"ENSG00000198822.6"	"GRM3"	chr7	+	86468154	86469221	86415576	86416432	86479685	86479860
34124	"ENSG00000127399.10"	"LRRC61"	chr7	+	150021446	150021507	150020379	150020649	150022929	150023099
34125	"ENSG00000127399.10"	"LRRC61"	chr7	+	150022929	150023099	150020304	150020649	150033806	150035239
34126	"ENSG00000253771.1"	"TPTE2P1"	chr13	-	25541529	25541591	25525534	25525626	25542343	25542415
34127	"ENSG00000187416.7"	"LHFPL3"	chr7	+	104485828	104485876	104377121	104377358	104546633	104547201
34128	"ENSG00000215021.4"	"PHB2"	chr12	-	7079118	7079231	7078660	7078740	7079358	7079443
34129	"ENSG00000215021.4"	"PHB2"	chr12	-	7079118	7079226	7078660	7078740	7079358	7079443
34130	"ENSG00000215021.4"	"PHB2"	chr12	-	7075073	7075079	7074514	7074875	7075586	7075663
34131	"ENSG00000134184.8"	"GSTM1"	chr1	+	110230738	110230867	110230466	110230531	110231294	110231359
34132	"ENSG00000134184.8"	"GSTM1"	chr1	+	110232892	110232988	110231846	110231947	110235827	110236365
34133	"ENSG00000134184.8"	"GSTM1"	chr1	+	110231612	110231751	110231294	110231359	110231846	110231947
34134	"ENSG00000134184.8"	"GSTM1"	chr1	+	110230791	110230867	110230461	110230531	110231294	110231359
34135	"ENSG00000134184.8"	"GSTM1"	chr1	+	110231669	110231751	110231294	110231359	110231846	110231947
34136	"ENSG00000134184.8"	"GSTM1"	chr1	+	110233075	110233186	110232892	110232988	110235827	110236010
34137	"ENSG00000179218.9"	"CALR"	chr19	+	13050241	13050445	13049947	13050049	13050866	13050961
34138	"ENSG00000169085.7"	"C8orf46"	chr8	+	67425774	67425872	67422330	67422392	67428127	67430759
34139	"ENSG00000169085.7"	"C8orf46"	chr8	+	67411059	67411153	67408671	67408727	67417609	67417763
34140	"ENSG00000169085.7"	"C8orf46"	chr8	+	67422330	67422392	67417609	67417763	67425774	67425842
34141	"ENSG00000101203.12"	"COL20A1"	chr20	+	61956620	61956716	61953409	61953463	61956792	61956846
34142	"ENSG00000101203.12"	"COL20A1"	chr20	+	61953409	61953463	61952364	61952451	61956792	61956846
34143	"ENSG00000232973.7"	"CYP1B1-AS1"	chr2	+	38358061	38358332	38349126	38349367	38358652	38358709
34144	"ENSG00000183386.5"	"FHL3"	chr1	-	38463634	38463804	38463355	38463542	38464645	38464820
34145	"ENSG00000183386.5"	"FHL3"	chr1	-	38464928	38465104	38464645	38464820	38471028	38471177
34146	"ENSG00000172830.8"	"SSH3"	chr11	+	67076867	67077014	67075882	67075929	67077238	67077439
34147	"ENSG00000172830.8"	"SSH3"	chr11	+	67075019	67075208	67074841	67074907	67075316	67075410
34148	"ENSG00000172830.8"	"SSH3"	chr11	+	67071588	67071626	67070918	67071162	67072243	67072478
34149	"ENSG00000214188.5"	"ST7-OT4"	chr7	+	116598642	116598739	116595027	116595207	116608452	116608628
34150	"ENSG00000214188.5"	"ST7-OT4"	chr7	+	116596476	116596777	116595027	116595207	116598642	116598739
34151	"ENSG00000156973.9"	"PDE6D"	chr2	-	232601896	232602002	232597134	232597743	232602722	232602848
34152	"ENSG00000166452.7"	"AKIP1"	chr11	+	8938833	8938914	8936372	8936477	8940883	8941631
34153	"ENSG00000166452.7"	"AKIP1"	chr11	+	8933999	8934080	8932990	8933218	8936372	8936477
34154	"ENSG00000134086.7"	"VHL"	chr3	+	10188197	10188320	10182691	10183871	10191470	10191829
34155	"ENSG00000074211.9"	"PPP2R2C"	chr4	-	6380133	6380299	6377545	6377658	6382723	6382821
34156	"ENSG00000185345.14"	"PARK2"	chr6	-	162864341	162864505	162683556	162683797	163148693	163148803
34157	"ENSG00000185345.14"	"PARK2"	chr6	-	161781119	161781237	161769670	161771243	161807825	161807909
34158	"ENSG00000185345.14"	"PARK2"	chr6	-	162475122	162475206	162394333	162394449	162622162	162622284
34159	"ENSG00000185345.14"	"PARK2"	chr6	-	162622162	162622284	162475122	162475206	162683556	162683797
34160	"ENSG00000185345.14"	"PARK2"	chr6	-	162622162	162622284	162394333	162394449	162864341	162864505
34161	"ENSG00000185345.14"	"PARK2"	chr6	-	162683556	162683797	162622162	162622284	162864341	162864505
34162	"ENSG00000183963.14"	"SMTN"	chr22	+	31496870	31496939	31495730	31495882	31500301	31500609
34163	"ENSG00000183963.14"	"SMTN"	chr22	+	31478901	31478988	31477303	31477442	31479164	31479295
34164	"ENSG00000183963.14"	"SMTN"	chr22	+	31496870	31497035	31495730	31495882	31500301	31500609
34165	"ENSG00000183963.14"	"SMTN"	chr22	+	31478895	31478988	31476661	31476740	31479164	31479295
34166	"ENSG00000183963.14"	"SMTN"	chr22	+	31478895	31478988	31477303	31477442	31479164	31479295
34167	"ENSG00000100949.10"	"RABGGTA"	chr14	-	24740042	24740153	24739565	24739664	24740318	24740375
34168	"ENSG00000100949.10"	"RABGGTA"	chr14	-	24735870	24735889	24735635	24735723	24735981	24736095
